EVENT_LOG,DISCOVERY_ALG,TIME_FITNESS_ALIGNMENT,TIME_50_FREQ_FIT ,TIME_50_RAND_FIT ,TIME_25_FREQ_FIT ,TIME_25_RAND_FIT ,TIME_PRECISION_ALIGNMENT,TIME_50_FREQ_PREC ,TIME_50_RAND_PREC ,TIME_25_FREQ_PREC ,TIME_25_RAND_PREC 
4a_VARA_DE_SUCESSOES_E_REGISTROS_PUBLICOS_DA_CAPITAL_-_TJPE,IMf,69.6757,49.6593437194824,28.7921485900879,36.2823326587677,29.6050591468811,23846,12.9574077129364,10.7516148090363,7.19472551345825,9.73594427108765
BPI_Challenge_2020_PermitLog,IMf,7200.1954,-1,-1,6719.78141093254,-1,7200154,5747.52029466629,-1,4970.39587306976,-1
BPI_Challenge_2020_DomesticDeclarations,IMf,1.3636,0.440903425216675,0.498773336410522,0.227948188781738,0.273336410522461,0.9261,0.322988748550415,1.97289633750916,0.234205484390259,0.351718425750732
DocumentProcessingENG,IMf,0.5229,0.122571706771851,0.045878171920776,0.122571706771851,0.045878171920776,1143,0.477327346801758,0.071672677993775,0.477327346801758,0.071672677993775
BPI_Challenge_2014_Inspection,IMf,7200.1661,4897.15121793747,6877.06258773804,1818.68091154099,3307.70908069611,1128.3003,303.69790148735,720.257118701935,46.8628146648407,343.381789922714
VARA_DE_SUCESSOES_DE_CAMPINA_GRANDE_-_TJPB,IMf,482457,109.241951942444,311.883270978928,77.7076187133789,18.4448962211609,24.4379,4.81049656867981,13.3936371803284,1.79335021972656,5.85543584823608
BPI_Challenge_2014_Geo parcel document,IMf,7200.2576,4927.45479393005,6482.80616044998,2259.27657628059,2261.0119946003,1579.1057,536.339688301086,884.150758504868,217.049479722977,436.976894140244
SETIMA_VARA_CIVEL_-_COMARCA_DA_CAPITAL_-_SDCR_-_TJMT,IMf,2794.3016,1371.65263295174,1829.8154630661,392.726761102676,803.581171512604,845.5477,150.21617102623,479.330560922623,70.8090538978577,319.032470941544
ElectronicInvoicingENG,IMf,0.6759,0.228724479675293,0.05703067779541,0.1235511302948,0.064036369323731,1.3813,0.801669120788574,0.063290596008301,0.524791240692139,0.205832481384277
activitylog_uci_detailed_labour,IMf,261446,147.055414199829,130.908378601074,83.6048510074616,54.8148727416992,19.3401,14.4355685710907,8.42381715774536,10.7550988197327,5.5585253238678
3a_VARA_DE_FEITOS_TRIBUTARIOS_DO_ESTADO_-_TJMG,IMf,7200.3533,-1,-1,4972.28347635269,-1,248.5845,5.74702620506287,80.9081015586853,1.4813244342804,21.5683805942535
2A._VARA_DE_EXECUTIVO_FISCAL_JOAO_PESSOA_-_TJPB,IMf,16.9347,8.8466854095459,8.36562705039978,3.33311891555786,4.10423302650452,20.1636,7.85539531707764,9.61194205284119,3.02413320541382,5.15380716323853
Sepsis Cases - Event Log,IMf,123.1398,49.8497459888458,50.1238021850586,18.8307707309723,27.8867843151093,22.6058,7.4511604309082,9.54611968994141,3.56927132606506,5.22428870201111
BPI_Challenge_2014_Entitlement application,IMf,876865,393.964617967606,445.690060853958,143.870627164841,215.999180316925,408849,176.320896148682,221.945756673813,57.6315879821777,127.576744794846
COLOMBO_-_VARA_DA_FAZENDA_PUBLICA_-_TJPR,IMf,346.5098,159.901053667068,186.545383453369,61.2232494354248,79.6384105682373,36.6519,24.3324258327484,22.6201155185699,6.11171245574951,10.1912822723389
5a_VARA_CIVEL_-_TJMT,IMf,84.4544,52.6393947601318,55.178525686264,17.1085538864136,55.3951301574707,4.4434,2.18343472480774,2.32501530647278,0.62764835357666,2.35015916824341
Road_Traffic_Fine_Management_Process,IMf,6.0755,2.65008091926575,2.15343761444092,1.54597687721252,1.43404197692871,4.3306,2.2664041519165,1.02283310890198,1.43065667152405,1.05432224273682
4a_VARA_CIVEL_-_TJGO,IMf,1.5615,0.63603138923645,0.802937984466553,0.282852649688721,0.430709600448608,0.4524,0.147971630096436,0.207037448883057,0.062719821929932,0.17153811454773
edited_hh110_weekends,IMf,134.4724,90.9913985729218,63.9163942337036,44.1411662101746,1.35618329048157,20.5197,1.41704297065735,1.38375353813171,0.580115079879761,18.544207572937
1a_VARA_DE_FEITOS_TRIBUTARIOS_DO_ESTADO_-_TJMG,IMf,163.1421,76.5467851161957,33.7111864089966,6.01749277114868,42.6564724445343,23225,9.38522148132324,7.93808150291443,2.56390357017517,5.82972836494446
8_a_VARA_CIVEL_DE_ARACAJU_-_TJSE,IMf,7200.1455,-1,-1,-1,-1,7200.4639,-1,-1,-1,-1
QUARTA_VARA_CRIMINAL_-_COMARCA_DE_VARZEA_GRANDE_-_SDCR_-_TJMT,IMf,346.8051,178.882378816605,223.580092906952,119.472121715546,89.6282119750977,87637,44.2932534217835,52.0526785850525,25.8310389518738,20.791898727417
edited_hh104_weekends,IMf,345.1979,173.873549938202,178.567559242249,93.3404607772827,75.5200660228729,30.7968,5.16521263122559,22.5020437240601,2.81248664855957,9.0658483505249
BPI_Challenge_2020_PrepaidTravelCost,IMf,24.0668,5.10699915885925,11.616379737854,2.31887912750244,6.7816653251648,3.2804,1.38086318969727,1.70899271965027,0.897922515869141,1.00880861282349
1a_VARA_CRIMINAL_DA_CAPITAL_-_TJAM,IMf,443.5373,270.416610956192,167.463521718979,210.626819372177,77.1330239772797,151.7359,106.381023406982,91.6020991802216,28.4897248744965,38.2446396350861
3a_VARA_DE_FAMILIA_E_REGISTRO_CIVIL_DA_COMARCA_DE_OLINDA_-_TJPE,IMf,2096,1.00486373901367,1.01470923423767,0.508355617523193,0.433100461959839,0.5268,0.157324552536011,0.264914274215698,0.098049879074097,0.149011135101318
VARA_DE_SUCESSOES_E_REGISTROS_PUBLICOS_DA_COMARCA_DE_JABOATAO_DOS_GUARARAPES_-_TJPE,IMf,244.6785,105.758144617081,135.984487295151,43.7643420696259,137.821063280106,40.3295,17.4540560245514,21.0911471843719,7.83844447135925,19.8519203662872
Production_Data,IMf,4254.3364,1539.95384812355,2463.9778213501,885.778192281723,892.616491556168,172.5033,58.6652731895447,95.429616689682,28.9742262363434,40.404504776001
BPI_Challenge_2013_open_problems,IMf,0.5252,0.177211046218872,0.200063228607178,0.07560396194458,0.094882488250733,0.4042,0.057856559753418,0.132728576660156,0.023277759552002,0.060179948806763
Hospital Billing - Event Log,IMf,31.9458,13.2459602355957,13.2901253700256,4.32272577285767,5.98155450820923,17.2236,8.73908162117004,9.33818984031677,3.48235201835632,4.13683605194092
Receipt phase of an environmental permit application process (_WABO_) CoSeLoG project,IMf,45.6772,31.7542998790741,15.4292855262756,4.18447518348694,11.2348644733429,7.07,0.974926471710205,3.23732948303223,0.695298433303833,2.02493405342102
BPI_Challenge_2014_Department control parcels,IMf,2.5371,1.01840996742249,1.17733693122864,0.4737868309021,0.609451532363892,2.3082,0.558440685272217,1.16193246841431,0.216316223144531,0.729617595672607
VARA_DA_FAZENDA_PUBLICA_DA_COMARCA_DE_PAULISTA_-_TJPE,IMf,38.3527,19.5759880542755,17.7785499095917,11.2054703235626,7.14347839355469,23.2483,11.2431948184967,12.639787197113,6.22541308403015,4.53495621681213
edited_hh102_labour,IMd,0.9186,0.464573860168457,1.2267107963562,0.159373760223389,0.524600505828857,8.7299,5.16471910476685,4.96275687217712,2.93299341201782,2.19241309165955
BPI_Challenge_2014_Reference alignment,IMd,2.9265,1.68882989883423,1.32688307762146,0.760963916778564,0.62915301322937,5.7502,2.17075157165527,4.16438603401184,0.617438077926636,2.50055360794067
BPI_Challenge_2020_InternationalDeclarations,IMd,101.4251,57.7061851024628,61.6985416412354,26.4087598323822,29.6709189414978,12.5029,7.05125236511231,8.1146731376648,3.51324081420898,4.45184755325317
edited_hh110_labour,IMd,13.1596,7.62174654006958,6.85573291778564,3.25050616264343,3.97932624816895,33.6065,18.8003103733063,18.5428686141968,7.77544140815735,10.0471575260162
VITORIA_-_5a_VARA_CIVEL_-_TJES,IMd,257.1022,194.556631326675,198.036487817764,145.780623912811,45.7529964447022,509.0919,316.668876886368,373.755827188492,236.25216794014,112.979085922241
4_a_VARA_CIVEL_DE_ARACAJU_-_TJSE,IMd,4945.2399,4869.23769402504,3545.2568552494,4083.7933549881,1733.50022625923,1697.8952,1497.20629358292,1166.0626013279,1202.58230257034,541.474097967148
BPI_Challenge_2014_Control summary,IMd,0.9654,0.385671377182007,0.37521505355835,0.295379877090454,0.086146593093872,1368,0.711209058761597,0.574990510940552,0.412230968475342,0.221324443817139
activitylog_uci_detailed_weekends,IMd,5.0338,2.97905445098877,2.82999014854431,1.00707769393921,1.6982364654541,13.1459,7.44647359848022,7.59617733955383,2.74331283569336,4.3089337348938
BPI_Challenge_2012,IMd,7074.2525,3813.0465760231,4463.49006772041,1321.14518666267,2284.47273921967,439.0708,217.256991147995,297.960917711258,74.9222877025604,165.871307373047
JUIZO_DA_1a_ESCRIVANIA_CRIMINAL_DE_ARAPOEMA_-_TJTO,IMd,27.7431,6.28197908401489,13.2509787082672,3.05027437210083,5.72542810440064,6.2861,1.00194764137268,3.59311938285828,0.622140884399414,1.21773171424866
3a_VARA_DE_EXECUCOES_FISCAIS_DA_COMARCA_DE_FORTALEZA_-_TJCE,IMd,1.5886,0.861443758010864,0.875054359436035,0.569669723510742,0.363349199295044,0.7776,0.385518550872803,0.383768320083618,0.273826122283936,0.196597099304199
BPI Challenge 2017,IMd,7200.1865,-1,-1,3563.29134345055,4779.93045806885,2005.0548,1199.64510941505,1295.00633454323,416.909310102463,722.725510597229
BPI_Challenge_2013_incidents,IMd,52.8198,27.8648400306702,32.4100995063782,8.89103698730469,17.708197593689,126.6015,51.5375375747681,82.3433721065521,15.3833904266357,41.1507031917572
PRIMEIRA_VARA_CRIMINAL_-_COMARCA_DE_VARZEA_GRANDE_-_SDCR_-_TJMT,IMd,1386.1078,1331.05363821983,1284.61228036881,1105.90387868881,123.408755779266,454.4485,330.605490922928,344.895171880722,235.294757843018,63.1341545581818
edited_hh104_labour,IMd,62.2113,39.9247488975525,36.0047988891602,18.628525018692,21.402280330658,292.3221,182.776875019074,160.89652299881,98.5314154624939,84.1990151405335
4a_VARA_DE_SUCESSOES_E_REGISTROS_PUBLICOS_DA_CAPITAL_-_TJPE,IMd,85.5524,68.4984872341156,36.1998424530029,48.4230632781982,24.125185251236,113.7852,76.5779893398285,54.6969881057739,47.0408444404602,39.8300797939301
BPI_Challenge_2020_PermitLog,IMd,288495,139.925329446793,178.755131721497,56.4672250747681,90.6785931587219,49.2966,20.4421465396881,31.7548639774323,7.81713914871216,17.3054938316345
BPI_Challenge_2020_DomesticDeclarations,IMd,1.2833,0.63979172706604,0.736505746841431,0.31210732460022,0.305702447891235,1.2462,0.557794570922852,0.869500398635864,0.499159336090088,0.498029470443726
DocumentProcessingENG,IMd,0.4613,0.127596855163574,0.095586061477661,0.127596855163574,0.095586061477661,987,0.518081903457642,0.363927602767944,0.518081903457642,0.363927602767944
BPI_Challenge_2014_Inspection,IMd,2792.5783,1015.57108426094,1522.22675895691,193.356847286224,787.59876537323,894.7861,349.780381441116,555.018253087997,44.1556744575501,345.241952419281
VARA_DE_SUCESSOES_DE_CAMPINA_GRANDE_-_TJPB,IMd,42.8949,16.5933423042297,32.088784456253,10.2479372024536,18.305802822113,8.7859,4.41762733459473,6.29997086524963,2.09196496009827,3.43516492843628
BPI_Challenge_2014_Geo parcel document,IMd,2215.8388,1396.12536883354,1388.71060347557,631.665438175201,754.674373149872,4830.3652,3121.11383032799,2969.69563865662,1402.41530704498,1783.7486102581
SETIMA_VARA_CIVEL_-_COMARCA_DA_CAPITAL_-_SDCR_-_TJMT,IMd,2732.5078,826.848714113235,1805.93420171738,234.925762653351,1428.71646142006,399.3892,189.18686580658,280.945877552032,44.8638985157013,194.179708480835
ElectronicInvoicingENG,IMd,0.7321,0.248926401138306,0.13073468208313,0.131220102310181,0.023600578308106,1.4254,0.874547719955444,0.350098848342895,0.556584119796753,0.055804252624512
activitylog_uci_detailed_labour,IMd,15.6402,10.168860912323,7.10185408592224,5.66153931617737,4.93963646888733,51.2646,32.9765627384186,23.585608959198,19.8221135139465,13.0929384231567
3a_VARA_DE_FEITOS_TRIBUTARIOS_DO_ESTADO_-_TJMG,IMd,72.8512,38.9719834327698,38.2570309638977,9.83861088752747,26.8774936199188,11.2539,5.60247850418091,5.32252216339111,1.34212112426758,3.56375813484192
2A._VARA_DE_EXECUTIVO_FISCAL_JOAO_PESSOA_-_TJPB,IMd,33.7828,21.4522879123688,22.8423244953156,8.54607892036438,8.72761583328247,22.1904,14.5805611610413,13.7778880596161,6.4158935546875,5.75961017608643
Sepsis Cases - Event Log,IMd,112.5839,57.6560974121094,83.9678018093109,26.4125661849976,27.5204203128815,22.9017,10.212842464447,17.3664135932922,4.84437608718872,5.89960265159607
BPI_Challenge_2014_Entitlement application,IMd,1078.8572,638.168259143829,645.035459041595,242.638024091721,320.105835437775,123.5446,63.4492797851563,77.6017909049988,26.2027273178101,42.2874109745026
COLOMBO_-_VARA_DA_FAZENDA_PUBLICA_-_TJPR,IMd,114.1373,67.3968405723572,61.327787399292,21.8230826854706,34.3370418548584,161.2602,78.7465121746063,104.097445487976,35.6131505966187,58.993400812149
5a_VARA_CIVEL_-_TJMT,IMd,11.5796,7.90550184249878,5.82957315444946,2.60900139808655,3.88948059082031,3.4307,5.61563467979431,1.60916233062744,0.673803091049194,1.23704600334167
Road_Traffic_Fine_Management_Process,IMd,12364,6.63656830787659,6.96294283866882,2.95953822135925,3.47481489181519,2.4845,2.27719569206238,1.16952776908875,1.446284532547,0.391383171081543
4a_VARA_CIVEL_-_TJGO,IMd,1.0431,0.473602771759033,0.571240186691284,0.219910621643066,0.288156270980835,0.2098,0.084983825683594,0.12290358543396,0.037502288818359,0.072170495986939
edited_hh110_weekends,IMd,6.8188,4.50722789764404,3.88033533096313,1.72429513931274,1.61134028434753,5.6886,2.4617075920105,4.43392181396484,1.19418954849243,1.06274437904358
1a_VARA_DE_FEITOS_TRIBUTARIOS_DO_ESTADO_-_TJMG,IMd,49.2459,28.2081570625305,33.5415942668915,4.96671533584595,20.7239556312561,17.8948,8.72194814682007,10.9567382335663,2.31770300865173,7.60635256767273
8_a_VARA_CIVEL_DE_ARACAJU_-_TJSE,IMd,7200.1841,-1,-1,-1,-1,2226.2582,2030.17024683952,1430.84837508202,1376.29195165634,713.898791790009
QUARTA_VARA_CRIMINAL_-_COMARCA_DE_VARZEA_GRANDE_-_SDCR_-_TJMT,IMd,570.1454,451.535879850388,289.709603071213,287.227946996689,132.66928935051,579.2281,348.942669630051,300.733547925949,236.686123371124,156.534301280975
edited_hh104_weekends,IMd,22.4148,17.5192596912384,11.3829691410065,6.88202548027039,7.26694869995117,53.2178,32.7542109489441,30.9682791233063,17.8928968906403,16.4167258739471
BPI_Challenge_2020_PrepaidTravelCost,IMd,5.9446,2.49244904518127,4.18585109710693,1.25074338912964,1.95488286018372,2.0516,1.78502702713013,1.46171855926514,0.632094860076904,0.875432729721069
1a_VARA_CRIMINAL_DA_CAPITAL_-_TJAM,IMd,41.8848,32.5485770702362,28.5862746238708,21.0777218341827,16.9328401088715,79.4287,49.2347927093506,45.931295633316,33.9921383857727,26.5902390480041
3a_VARA_DE_FAMILIA_E_REGISTRO_CIVIL_DA_COMARCA_DE_OLINDA_-_TJPE,IMd,0.1975,0.08349871635437,0.109082221984863,0.045291662216187,0.05546760559082,0.4279,0.139327764511108,0.181415796279907,0.084493160247803,0.147297382354736
VARA_DE_SUCESSOES_E_REGISTROS_PUBLICOS_DA_COMARCA_DE_JABOATAO_DOS_GUARARAPES_-_TJPE,IMd,215.8912,119.07559967041,165.756325483322,49.8535094261169,55.9977266788483,37.8119,20.049364566803,25.9033780097961,9.38599252700806,11.6152029037476
Production_Data,IMd,90.9538,36.726984500885,52.2275171279907,30.5206995010376,22.5170061588287,175.2382,85.6039438247681,117.546624183655,47.2377467155457,43.7162880897522
BPI_Challenge_2013_open_problems,IMd,0.6793,0.3101806640625,0.373261213302612,0.133428573608398,0.181754589080811,0.5401,0.115978479385376,0.264894247055054,0.040055513381958,0.120643615722656
Hospital Billing - Event Log,IMd,22.1982,14.0712847709656,12.8885834217072,4.51164364814758,5.68289971351624,23.1215,12.1437947750092,17.6688990592957,5.57905864715576,9.53289103507996
Receipt phase of an environmental permit application process (_WABO_) CoSeLoG project,IMd,6.58,3.24104738235474,4.39693784713745,0.909324407577515,1.48541259765625,1.6703,0.616894483566284,1.03833985328674,0.298728942871094,0.470827341079712
BPI_Challenge_2014_Department control parcels,IMd,4.2575,1.92643594741821,2.35045313835144,0.834002494812012,1.1033570766449,3.7794,1.34089994430542,2.38291621208191,0.325617074966431,1.25512170791626
VARA_DA_FAZENDA_PUBLICA_DA_COMARCA_DE_PAULISTA_-_TJPE,IMd,62.1259,39.4770276546478,41.584091424942,26.1886641979218,17.1701598167419,115652,68.2391059398651,86.0052618980408,36.9979476928711,28.854238986969
BPI_Challenge_2019_log_IEEE,ETM,149.6606,79.6645731925964,98.4761185646057,23.6197605133057,43.2106027603149,1951.5781,537.595765829086,1104.80045342445,97.9288663864136,529.181588411331
BPI_Challenge_2014_Reference alignment,ETM,22.7072,8.67844462394714,11.3435122966766,3.1238968372345,8.0113468170166,11.2427,3.7185332775116,5.35418081283569,1.85628604888916,4.59741830825806
BPI_Challenge_2020_InternationalDeclarations,ETM,28.9926,13.5403897762299,16.0689821243286,6.69035696983337,7.74671792984009,13.9352,7.74688482284546,8.97824501991272,3.81878232955933,5.11880135536194
VITORIA_-_5a_VARA_CIVEL_-_TJES,ETM,7200.1184,-1,5590.7291431427,6700.50314712524,3930.37067103386,470.0398,278.604568004608,245.297758817673,199.406352043152,153.344407558441
BPI_Challenge_2014_Control summary,ETM,1.5682,0.555280923843384,0.532268524169922,0.354458570480347,0.238372087478638,1.0993,0.476768016815186,0.387734174728394,0.420591354370117,0.222254514694214
activitylog_uci_detailed_weekends,ETM,24.6431,10.0890998840332,16.9960970878601,4.53150248527527,7.85691285133362,6.4452,2.80297064781189,3.61653423309326,0.877054214477539,1.42180132865906
BPI_Challenge_2012,ETM,47.6709,22.7518684864044,23.5395526885986,9.69023323059082,11.5820622444153,213362,102.008586645126,117.909046173096,38.253625869751,60.7739036083221
JUIZO_DA_1a_ESCRIVANIA_CRIMINAL_DE_ARAPOEMA_-_TJTO,ETM,30.1167,4.32160830497742,10.9964497089386,2.8026397228241,2.32533359527588,8.9883,1.84694623947144,3.32657432556152,0.709129333496094,0.912671089172363
BPI Challenge 2017,ETM,7200.2854,-1,-1,-1,-1,2969.3053,1329.39321565628,1507.56664633751,496.074087619782,816.341901779175
BPI_Challenge_2013_incidents,ETM,8.1782,3.82755136489868,4.04717373847961,1.74201393127441,2.19028496742249,23.7256,7.73237323760986,15.638454914093,2.06706166267395,7.00692582130432
4a_VARA_DE_SUCESSOES_E_REGISTROS_PUBLICOS_DA_CAPITAL_-_TJPE,ETM,6859.6614,5874.3765873909,3792.47756791115,4315.5360865593,2663.14810800552,217.5094,135.525254964829,101.684086322784,98.7276358604431,76.2832977771759
BPI_Challenge_2020_PermitLog,ETM,222.0354,64.0622529983521,108.725900173187,16.434752702713,52.2987861633301,46.4671,17.5446538925171,25.2528078556061,6.514812707901,13.6917471885681
BPI_Challenge_2020_DomesticDeclarations,ETM,3.5575,1.17120957374573,2.09546065330505,0.450930833816528,0.796947240829468,1.5081,0.709573984146118,0.906601667404175,0.37024712562561,0.493711709976196
DocumentProcessingENG,ETM,0.5508,0.113071203231812,0.113367557525635,0.113071203231812,0.113367557525635,1.1531,0.475168943405151,0.469087839126587,0.475168943405151,0.469087839126587
BPI_Challenge_2014_Inspection,ETM,7200245,-1,-1,533.699811697006,-1,2862693,906.677551984787,1763.75723147392,112.680418491364,900.209238529205
VARA_DE_SUCESSOES_DE_CAMPINA_GRANDE_-_TJPB,ETM,461.4538,113.668118953705,260.417998075485,65.947425365448,249.502706289291,45524,17.2095263004303,25.2398242950439,10.5347003936768,21.2626287937164
BPI_Challenge_2014_Geo parcel document,ETM,5410.2393,2862.03449416161,2596.80870842934,1180.19590640068,1339.85524535179,676.9896,373.458704948425,341.54459643364,178.541687726975,187.365198373795
ElectronicInvoicingENG,ETM,0.7109,0.226142168045044,0.156117677688599,0.120941400527954,0.062624931335449,1.4047,0.797250509262085,0.480031490325928,0.522186517715454,0.212092161178589
activitylog_uci_detailed_labour,ETM,279.8459,138.273875951767,144.89895606041,58.7805824279785,59.2096517086029,33.0139,17.1892101764679,13.5452001094818,9.68605256080627,6.11388778686523
3a_VARA_DE_FEITOS_TRIBUTARIOS_DO_ESTADO_-_TJMG,ETM,2437.9224,1022.61340761185,639.353002548218,119.679128170013,767.585072994232,113374,42.9912900924683,42.244313955307,8.64336061477661,26.6382994651794
2A._VARA_DE_EXECUTIVO_FISCAL_JOAO_PESSOA_-_TJPB,ETM,153.9442,85.6926295757294,72.4854626655579,33.7617378234863,43.0058877468109,37.7013,18.2127151489258,16.307181596756,7.32374143600464,9.63033533096314
Sepsis Cases - Event Log,ETM,475.2959,180.075939178467,268.763300895691,86.1298658847809,124.526649951935,62.9181,24.2525019645691,34.6539449691772,11.8878397941589,18.5968222618103
BPI_Challenge_2014_Entitlement application,ETM,1722.9153,706.903416156769,871.106296062469,311.961960077286,420.669569730759,313.4397,141.220914840698,172.251517295837,57.1842405796051,93.7581202983856
COLOMBO_-_VARA_DA_FAZENDA_PUBLICA_-_TJPR,ETM,289.0525,184.887880086899,103.353402137756,17.7828016281128,149.794563531876,49.3429,25.6746420860291,25.4571301937103,7.60422873497009,18.2577967643738
5a_VARA_CIVEL_-_TJMT,ETM,486112,272.737511634827,114.818809509277,61.5350849628449,286.052114725113,23.8791,14.0780503749847,10.6546361446381,4.06540536880493,11.5131170749664
Road_Traffic_Fine_Management_Process,ETM,2.8953,1.43048000335693,1.38848090171814,1.07894897460938,0.833845376968384,2.3676,1.37940669059753,1.93869948387146,1.31283712387085,0.95960521697998
4a_VARA_CIVEL_-_TJGO,ETM,2.2019,0.720779418945313,1.1354649066925,0.317266225814819,0.456414222717285,0.9404,0.320780992507935,0.513995170593262,0.135171175003052,0.259827136993408
1a_VARA_DE_FEITOS_TRIBUTARIOS_DO_ESTADO_-_TJMG,ETM,3861.5909,2206.16991257668,1727.37812209129,540.739407062531,269.589119911194,185.5248,116.870460033417,110.708774805069,29.8494017124176,18.8126003742218
edited_hh104_weekends,ETM,2093.6059,1248.8615398407,1169.37492609024,685.389953613281,254.434468984604,110.4624,50.1362524032593,48.741542339325,27.5784540176392,11.8597018718719
BPI_Challenge_2020_PrepaidTravelCost,ETM,3.6741,1.43877243995667,1.92050766944885,0.822263479232788,1.1106333732605,2.1551,1.02786707878113,1.27325034141541,0.60515832901001,0.810384511947632
1a_VARA_CRIMINAL_DA_CAPITAL_-_TJAM,ETM,1947.6557,1295.51960468292,763.326113939285,868.353135585785,546.471040010452,143.47,82.8684358596802,75.4430663585663,48.8176207542419,44.665967464447
3a_VARA_DE_FAMILIA_E_REGISTRO_CIVIL_DA_COMARCA_DE_OLINDA_-_TJPE,ETM,0.5237,0.118753433227539,0.183043956756592,0.061110496520996,0.120981693267822,0.4381,0.162418365478516,0.191414594650269,0.083397388458252,0.150266408920288
VARA_DE_SUCESSOES_E_REGISTROS_PUBLICOS_DA_COMARCA_DE_JABOATAO_DOS_GUARARAPES_-_TJPE,ETM,7200.1722,-1,-1,-1,-1,794.3399,363.548006534576,389.482379198074,142.632358551025,182.275740146637
BPI_Challenge_2013_open_problems,ETM,0.6133,0.27581262588501,0.622063159942627,0.169359922409058,0.141946792602539,0.6238,0.186660528182983,0.417628049850464,0.07169771194458,0.196117401123047
Hospital Billing - Event Log,ETM,214.4781,56.4927804470062,117.806030035019,25.1609106063843,53.6992454528809,41.2051,19.2616639137268,25.891256570816,6.400470495224,14.7931506633759
Receipt phase of an environmental permit application process (_WABO_) CoSeLoG project,ETM,7200.1,0.276504993438721,0.277849197387695,0.140402555465698,0.145294427871704,,0.229349136352539,0.247608661651611,0.098344802856445,0.193638324737549
BPI_Challenge_2014_Department control parcels,ETM,2.8594,1.09759044647217,1.38904285430908,0.493839740753174,0.532479047775269,4.0445,1.07595300674438,1.96553516387939,0.499136924743652,1.11332845687866
